start_date;finish_date;is_active;parkingfid;auto_ownerfid
2024-01-08 10:14:01;2024-05-18 07:30:30;False;39;2
2024-03-02 04:14:14;2024-05-27 22:00:01;False;39;30
2023-04-13 09:20:41;2024-02-14 05:21:21;False;60;52
2024-02-02 08:03:25;2024-03-30 08:49:54;False;41;19
2023-12-24 14:46:57;2024-05-09 09:43:22;False;21;43
2020-10-11 09:46:51;2023-08-26 09:09:46;False;19;95
2023-11-19 15:14:05;2024-03-12 00:15:21;False;51;50
2020-10-30 23:08:31;2021-03-29 17:20:00;False;80;33
2020-09-16 22:33:17;2022-11-13 00:56:16;False;9;85
2020-03-11 00:03:29;2021-07-06 19:11:18;False;23;7
2022-11-02 20:28:50;2023-06-11 01:41:40;False;74;81
2023-11-25 12:32:17;2024-04-30 09:32:29;False;47;15
2020-09-02 23:30:03;2023-06-20 14:30:05;False;60;67
2023-12-05 18:46:15;2024-05-23 07:44:14;False;37;22
2021-10-27 03:21:56;2024-04-27 00:39:42;False;24;85
2021-01-04 06:18:00;2023-07-27 13:16:29;False;9;98
2021-02-02 01:13:47;2023-10-16 16:21:43;True;4;77
2022-07-19 19:57:00;2024-03-21 10:34:53;False;64;96
2020-07-13 11:28:24;2023-12-25 10:11:02;False;72;12
2020-10-01 09:31:17;2021-10-29 14:10:13;False;68;20
2021-08-18 18:51:11;2022-09-14 02:23:12;False;37;11
2022-10-27 07:24:54;2024-03-27 04:29:50;False;97;8
2022-08-15 13:46:10;2023-07-09 16:07:47;False;8;32
2023-11-01 21:30:32;2024-01-21 06:57:26;False;17;38
2024-05-26 17:49:42;2024-05-29 20:53:58;False;94;74
2023-01-05 23:45:40;2023-01-28 19:01:19;False;2;17
2020-12-28 15:29:41;2021-09-22 14:34:41;False;31;94
2023-08-16 03:40:55;2024-01-02 22:41:50;False;46;56
2020-10-21 04:18:12;2023-03-27 23:29:22;False;84;35
2022-07-04 20:05:52;2023-09-14 07:42:35;False;11;3
2020-09-06 21:10:13;2024-02-27 22:58:23;False;57;77
2023-10-29 06:24:47;2023-11-07 12:38:42;False;96;53
2021-06-04 23:48:42;2021-10-24 04:50:31;False;67;12
2022-12-30 22:04:08;2023-12-28 18:45:58;False;47;16
2022-01-15 08:13:18;2023-07-04 17:00:16;False;79;24
2023-04-17 11:54:04;2023-08-15 22:10:38;False;22;44
2020-05-24 11:54:31;2023-07-31 21:30:41;False;64;49
2020-02-27 18:20:32;2022-01-15 21:35:40;False;44;73
2021-06-28 02:36:46;2023-04-26 07:25:07;False;99;69
2020-08-02 03:37:20;2021-01-03 19:31:55;False;34;76
2021-02-24 02:00:54;2023-02-19 15:47:02;False;38;69
2023-01-08 08:51:09;2023-12-14 01:27:07;False;65;53
2022-08-27 19:59:03;2022-12-17 00:52:17;False;3;63
2024-05-07 06:39:34;2024-05-25 21:24:28;False;85;70
2023-03-31 23:24:00;2023-09-03 21:27:41;False;59;87
2023-09-11 13:28:57;2024-03-17 20:51:29;False;28;72
2020-03-08 07:44:25;2024-03-08 10:21:24;True;74;97
2020-08-31 05:43:49;2022-02-19 22:23:17;False;1;95
2022-09-13 13:02:33;2023-02-21 01:30:05;False;85;86
2020-04-30 22:58:03;2024-04-26 16:10:29;False;82;58
2021-03-19 03:41:04;2023-03-06 07:54:35;False;22;53
2022-02-25 18:34:27;2024-03-03 04:03:39;False;97;26
2021-06-30 15:04:13;2023-02-14 09:46:17;False;40;30
2024-03-20 08:59:05;2024-04-14 21:57:56;False;67;92
2022-10-31 11:30:26;2023-10-19 01:13:14;False;93;63
2021-02-03 15:16:28;2022-01-08 10:43:25;False;13;42
2021-06-29 11:44:55;2021-08-23 20:36:33;False;80;91
2023-07-09 04:13:22;2024-04-10 07:07:31;False;50;7
2022-01-03 14:25:38;2022-07-07 18:59:53;False;88;80
2024-03-24 14:42:03;2024-04-10 03:22:28;False;22;61
2020-02-27 07:37:09;2020-05-17 16:40:16;False;55;63
2022-01-25 17:39:36;2023-10-02 19:58:52;False;90;46
2020-03-30 05:13:45;2023-12-16 15:57:17;False;95;97
2022-08-12 13:20:30;2023-06-20 17:42:53;False;27;98
2022-02-10 03:45:18;2024-05-22 05:47:04;False;57;64
2021-07-26 12:03:04;2021-10-14 08:30:48;False;7;74
2023-11-19 09:51:35;2024-04-22 10:41:54;True;41;76
2020-11-06 00:09:41;2023-04-08 15:06:20;False;59;49
2023-08-13 15:35:06;2023-12-17 17:24:37;False;100;48
2024-03-29 00:02:25;2024-04-25 04:20:25;False;65;50
2022-04-11 09:19:25;2022-08-08 16:06:45;False;66;29
2022-11-30 22:23:28;2024-03-22 12:14:37;True;24;15
2023-05-10 01:17:44;2024-03-26 15:18:57;True;92;29
2023-10-12 06:48:01;2023-11-11 23:53:18;False;20;30
2020-11-01 13:58:37;2022-04-24 09:47:04;False;39;89
2020-12-23 23:23:11;2021-12-05 17:00:10;False;39;86
2020-07-23 11:56:24;2020-10-02 05:10:14;False;82;40
2022-06-16 13:30:55;2023-03-24 21:15:27;False;86;70
2020-03-21 23:13:54;2022-10-19 05:30:30;False;46;4
2020-05-06 18:09:43;2023-11-30 19:14:35;False;28;78
2024-03-31 04:24:33;2024-04-26 20:35:30;False;82;90
2022-10-03 19:51:26;2023-03-28 22:51:03;False;68;35
2020-05-19 20:51:01;2023-01-24 15:33:14;True;94;77
2022-11-25 14:54:38;2023-06-29 05:07:07;False;83;34
2023-09-24 00:39:59;2024-04-20 21:01:36;True;67;74
2022-12-06 18:12:28;2023-12-05 14:57:07;False;30;88
2021-06-19 17:14:15;2023-06-02 18:16:44;False;58;78
2020-02-22 09:42:26;2020-03-02 09:41:47;False;22;33
2021-09-12 13:53:14;2023-06-09 17:18:31;False;64;79
2020-11-08 12:59:13;2023-12-01 16:08:31;False;79;56
2023-11-24 14:15:22;2024-01-14 19:27:43;False;57;72
2021-12-11 12:08:14;2023-07-20 22:07:59;False;71;19
2021-03-22 05:19:25;2021-06-03 11:44:24;False;100;31
2021-06-19 08:02:26;2023-06-15 13:40:03;False;48;62
2024-05-07 19:54:06;2024-05-21 06:49:20;False;78;33
2023-11-10 15:50:35;2024-05-11 02:17:45;False;71;17
2020-08-06 15:24:01;2022-12-04 11:32:27;False;5;15
2021-05-14 23:39:25;2024-03-19 09:40:56;True;76;3
2022-06-17 01:33:41;2023-01-12 23:37:53;False;59;87
2022-12-23 22:26:09;2023-12-22 13:05:46;False;99;68
2022-09-01 05:04:05;2023-04-10 21:45:18;False;57;29
2023-10-25 22:38:49;2024-05-25 05:02:49;False;57;8
2022-03-25 09:46:48;2024-03-24 19:59:09;False;60;38
2024-01-14 05:26:49;2024-03-24 18:15:02;True;9;53
2024-05-05 11:13:20;2024-05-15 11:20:35;False;31;72
2022-03-14 01:01:41;2024-02-10 00:01:33;True;93;93
2024-02-28 22:54:30;2024-04-27 08:51:55;False;17;67
2024-02-06 03:35:50;2024-02-07 06:13:25;False;5;28
2023-07-14 03:19:38;2023-12-21 08:07:25;False;9;19
2022-01-04 12:19:39;2024-02-03 07:56:36;False;77;58
2021-12-31 22:56:24;2023-10-03 12:33:49;False;72;73
2023-05-06 05:04:54;2024-03-19 04:12:32;False;91;46
2022-05-01 15:04:30;2024-05-11 09:15:25;False;8;29
2023-07-30 06:41:23;2024-04-04 14:40:05;False;79;97
2023-08-23 19:13:02;2023-09-21 18:03:11;False;15;4
2020-12-01 02:59:50;2022-08-22 18:03:32;False;36;69
2022-10-11 17:13:58;2024-04-20 16:00:28;True;83;59
2022-01-03 15:16:12;2022-11-28 12:40:54;True;54;85
2023-03-16 18:18:27;2024-02-21 09:18:15;False;74;82
2023-05-05 06:26:19;2024-01-15 22:51:11;False;9;79
2022-01-25 22:11:35;2024-04-13 02:21:27;True;7;2
2020-07-03 15:25:01;2024-03-04 03:05:42;False;63;15
2023-04-24 08:16:01;2023-07-29 19:09:18;False;69;26
2020-02-04 12:39:23;2022-02-05 16:04:57;False;33;63
2023-12-21 06:36:23;2023-12-22 13:47:10;False;46;19
2020-10-05 17:22:07;2021-03-08 13:38:09;False;38;98
2020-07-30 05:57:51;2024-03-09 02:52:26;False;40;70
2022-10-01 20:39:16;2023-04-11 13:23:49;False;87;29
2022-12-18 04:53:00;2024-04-07 16:12:21;False;28;67
2023-09-25 20:52:30;2023-12-08 04:10:57;False;16;67
2021-01-14 11:25:32;2023-08-12 23:33:17;False;100;52
2020-03-22 01:55:02;2021-09-23 20:04:28;False;18;82
2024-03-25 02:24:30;2024-04-20 23:03:42;False;29;1
2020-06-09 14:38:50;2021-02-03 01:59:29;False;78;11
2023-09-03 03:30:23;2023-09-21 23:33:20;False;32;19
2023-02-13 00:13:39;2023-11-19 15:08:37;False;65;17
2020-07-16 09:02:21;2022-12-05 14:26:30;False;1;13
2020-02-07 09:23:04;2022-12-24 10:23:22;False;48;7
2022-01-05 22:41:49;2023-01-23 06:48:51;False;46;57
2020-01-21 05:13:11;2023-04-21 12:32:57;False;50;3
2021-11-15 07:32:42;2024-02-07 20:10:05;False;34;48
2022-05-12 20:44:56;2024-02-12 08:51:35;False;39;49
2022-03-08 23:35:19;2022-12-26 13:07:10;False;51;97
2023-08-17 07:25:23;2023-10-17 06:54:14;False;29;63
2022-05-03 16:18:03;2022-10-19 14:12:23;False;65;44
2021-08-31 09:27:45;2022-03-13 07:29:56;False;30;44
2022-07-09 14:17:08;2022-11-20 09:04:55;True;67;90
2020-05-24 11:02:02;2021-08-05 07:20:07;False;78;67
2024-01-13 01:33:15;2024-04-18 01:27:28;False;1;75
2021-05-08 13:25:26;2022-07-02 06:11:19;False;4;39
2022-08-04 08:04:12;2024-05-24 19:00:20;False;47;42
2023-11-11 02:00:06;2024-01-21 23:41:12;False;98;21
2024-01-14 13:51:25;2024-01-20 06:08:50;False;28;84
2023-12-24 18:44:43;2024-03-08 15:36:19;False;10;74
2020-06-11 17:19:51;2021-10-16 20:17:23;False;73;42
2023-04-18 02:20:00;2024-02-21 18:35:49;False;26;63
2022-03-11 13:02:10;2022-08-29 20:00:23;False;26;6
2022-08-06 15:18:23;2023-11-26 23:12:31;False;70;42
2020-09-09 08:25:55;2022-02-13 03:41:46;False;1;57
2022-04-22 20:40:15;2023-02-28 10:22:14;False;15;54
2020-10-10 03:13:35;2022-06-28 19:22:58;False;29;25
2021-03-12 13:09:53;2023-06-03 08:02:56;False;19;89
2022-11-04 06:57:40;2024-03-09 17:30:20;False;27;3
2023-10-09 02:29:04;2024-04-21 13:47:21;False;13;24
2022-07-30 21:34:12;2023-04-28 17:19:32;False;66;92
2023-06-11 08:45:33;2024-01-18 13:43:23;False;33;42
2024-03-01 00:37:15;2024-03-25 10:24:04;False;31;70
2020-06-13 13:04:38;2020-12-31 02:53:34;False;20;84
2020-04-01 12:41:02;2020-09-08 23:22:59;False;33;100
2020-04-16 17:43:03;2020-12-03 00:45:12;False;27;35
2020-04-14 15:26:45;2020-09-23 13:47:40;False;79;89
2020-09-17 17:07:24;2021-02-05 03:47:01;False;74;98
2023-09-23 02:21:56;2023-12-16 01:53:21;False;33;67
2022-05-10 01:08:13;2023-03-11 17:51:00;False;85;24
2024-04-27 09:39:20;2024-05-15 20:21:56;False;47;27
2023-06-28 19:56:20;2023-11-21 16:46:11;False;90;78
2023-06-23 07:09:35;2023-11-06 04:24:00;False;44;36
2020-04-02 05:27:40;2021-06-10 19:46:06;False;1;21
2020-09-19 21:13:45;2021-05-05 23:34:32;False;9;100
2024-04-11 17:05:20;2024-05-23 01:51:56;False;68;98
2020-01-31 06:35:06;2020-10-10 09:28:10;False;65;47
2020-08-09 02:54:14;2020-10-27 12:45:11;False;63;68
2020-10-17 01:46:19;2022-06-12 13:02:46;False;88;28
2023-04-22 00:14:01;2024-04-16 21:08:10;True;64;33
2021-10-19 05:16:44;2021-12-06 21:56:27;False;29;33
2022-04-26 03:46:55;2023-04-10 00:13:47;False;70;49
2022-03-24 18:17:18;2022-03-25 13:30:02;False;45;16
2022-11-08 11:38:37;2022-12-23 17:24:43;False;12;91
2024-03-16 23:45:35;2024-03-18 17:23:07;False;20;51
2020-05-21 22:46:42;2021-06-14 21:38:44;False;20;41
2022-04-09 22:08:05;2022-10-20 08:19:32;False;36;100
2024-01-03 10:54:54;2024-04-10 15:07:53;False;17;8
2020-11-05 15:39:54;2024-04-15 07:25:16;False;28;67
2021-05-29 09:25:28;2023-05-28 18:17:44;False;34;67
2021-05-13 14:15:52;2023-12-26 01:49:24;False;35;9
2020-07-01 05:29:37;2021-09-04 21:38:21;False;31;58
2020-06-04 22:07:10;2022-04-23 12:46:41;False;60;45
2020-10-06 16:48:05;2023-07-09 22:13:11;True;31;71
2023-11-13 21:40:13;2023-12-21 21:21:40;False;85;33
2020-11-19 22:11:07;2021-12-21 06:53:57;False;9;77
2022-06-17 21:55:15;2022-07-18 13:33:12;False;57;75
2022-12-03 16:51:25;2023-06-25 14:03:53;False;1;73
2022-08-03 20:46:54;2024-01-01 14:09:58;False;89;78
2024-04-24 13:23:00;2024-05-13 03:03:06;False;66;48
2023-10-01 22:48:01;2023-11-07 02:31:40;False;51;86
2023-08-22 02:28:46;2023-09-21 07:46:20;False;75;49
2022-08-07 06:34:44;2023-11-11 14:45:39;False;64;15
2023-12-25 13:52:18;2024-01-12 04:54:56;False;5;59
2020-10-04 03:34:46;2020-12-20 04:54:25;False;49;93
2021-11-18 01:16:32;2022-12-11 12:02:22;False;5;35
2022-05-02 21:42:49;2024-05-11 15:31:33;False;30;13
2020-01-22 11:33:30;2023-06-03 07:29:19;False;49;68
2022-07-30 11:55:10;2023-03-18 09:16:51;False;24;66
2020-12-23 17:42:13;2024-04-26 15:50:29;False;92;94
2020-03-04 06:11:23;2021-06-07 07:57:00;False;20;64
2021-05-11 10:41:21;2022-04-12 18:39:46;False;60;72
2020-08-23 09:55:09;2023-02-23 03:21:37;False;3;28
2022-08-02 23:25:55;2022-08-19 02:06:25;False;47;13
2022-08-04 19:32:29;2023-06-20 06:42:33;False;99;50
2021-09-02 14:58:12;2022-11-17 18:42:18;False;26;72
2021-08-06 07:01:27;2024-03-25 13:00:18;False;39;95
2023-04-27 13:29:33;2023-09-17 09:23:32;False;44;30
2020-08-01 09:58:07;2020-11-28 21:29:39;False;5;37
2021-05-17 12:18:26;2022-03-26 18:10:11;False;84;41
2022-10-30 17:07:26;2024-04-05 16:57:36;False;77;89
2020-06-23 17:12:36;2022-10-12 12:05:55;False;23;71
2023-01-10 00:49:56;2024-03-19 11:40:11;False;10;38
2023-04-08 04:10:26;2023-10-14 21:56:46;False;42;25
2023-06-20 00:36:37;2023-10-29 03:11:41;False;72;87
2023-02-23 01:34:39;2023-05-10 08:53:53;False;27;73
2023-12-16 16:33:30;2024-03-27 10:34:04;False;29;41
2022-05-22 11:11:24;2022-10-14 03:26:07;False;68;89
2023-01-08 20:10:47;2023-08-19 17:41:32;False;69;19
2021-04-30 12:05:46;2023-03-06 20:55:35;False;86;98
2021-07-26 14:10:49;2022-03-03 06:30:17;True;15;9
2020-03-12 18:50:13;2020-11-06 15:44:46;False;17;24
2021-03-25 22:02:35;2021-04-04 22:01:17;False;58;47
2024-05-17 16:13:45;2024-05-27 22:10:41;False;49;83
2020-04-28 11:27:21;2022-12-09 11:51:13;False;60;79
2022-02-28 10:50:30;2024-04-06 04:17:00;False;96;76
2024-01-01 23:11:22;2024-02-25 09:36:19;False;83;18
2021-06-28 05:23:46;2024-03-12 07:42:36;False;70;28
2021-06-17 11:58:27;2024-01-25 23:02:24;False;5;28
2020-07-25 05:26:53;2021-05-23 21:31:38;False;38;10
2020-05-26 05:33:41;2022-03-25 11:06:01;False;5;31
2022-07-03 03:03:20;2023-08-11 02:20:00;False;16;53
2021-10-05 19:31:42;2022-05-17 19:40:02;False;6;17
2023-11-25 09:53:17;2024-02-10 18:56:58;True;18;8
2023-11-22 20:51:33;2023-12-17 06:41:14;True;26;43
2020-01-24 10:22:15;2021-06-09 23:44:47;True;15;61
2023-02-19 16:33:47;2023-10-23 02:55:56;False;87;100
2024-04-30 21:23:38;2024-05-01 21:38:42;False;71;39
2021-10-22 17:12:00;2023-05-22 06:48:16;False;40;26
2024-02-10 00:28:59;2024-04-04 12:06:29;False;11;2
2023-08-02 19:27:23;2024-01-04 11:35:44;False;65;92
2023-06-09 06:25:40;2024-02-10 06:05:56;True;88;14
2020-03-30 21:59:07;2022-05-31 17:04:42;False;33;85
2021-03-03 07:14:46;2021-07-06 10:28:07;False;49;44
2022-05-29 12:42:33;2023-02-22 03:16:52;False;72;76
2022-01-16 07:25:56;2022-10-22 09:57:44;False;61;57
2024-04-16 21:17:40;2024-04-23 11:36:00;False;78;23
2023-04-03 16:10:48;2023-08-21 19:21:24;False;26;91
2024-05-10 20:40:36;2024-05-22 03:20:14;False;16;99
2024-05-20 16:25:04;2024-05-23 16:15:09;False;27;87
2022-05-14 20:32:44;2022-12-24 12:36:20;False;14;9
2022-01-11 17:39:35;2023-06-26 10:23:59;False;96;18
2021-01-18 02:17:18;2021-11-13 12:43:55;False;96;89
2022-06-03 11:44:12;2023-07-21 18:50:39;False;87;90
2023-04-14 15:38:51;2024-03-13 02:48:20;False;59;44
2021-09-03 11:43:38;2022-03-12 15:40:04;False;89;25
2021-10-16 19:51:02;2022-08-25 22:02:12;False;28;14
2021-07-27 05:40:49;2023-05-03 12:00:16;False;35;95
2021-12-03 22:29:50;2022-12-30 18:09:39;False;52;3
2021-03-19 20:31:13;2023-12-28 13:45:06;False;61;94
2023-06-11 17:00:01;2023-11-04 08:27:43;False;84;32
2023-12-23 12:33:10;2024-02-16 15:04:17;False;13;81
2021-05-01 10:57:56;2024-03-19 13:14:59;False;40;52
2021-05-25 02:32:32;2024-05-03 04:31:57;False;75;81
2021-01-14 10:39:27;2024-04-15 18:35:06;False;13;29
2024-04-08 12:50:52;2024-05-14 02:18:02;False;78;57
2021-12-02 23:43:23;2023-03-05 05:40:39;False;47;73
2023-12-19 07:29:54;2024-05-23 13:36:51;False;81;29
2023-04-20 00:11:07;2023-11-18 21:12:52;False;7;82
2023-06-20 04:19:09;2024-01-22 18:57:23;False;60;35
2021-05-21 20:47:10;2024-01-25 02:22:17;False;86;86
2021-10-14 06:48:52;2022-05-08 13:39:52;False;2;73
2021-09-23 22:36:23;2022-09-11 03:06:35;False;50;72
2023-01-11 17:17:34;2023-12-06 06:10:35;False;57;71
2020-06-04 23:20:08;2020-06-21 08:39:10;False;77;96
2022-02-20 15:04:48;2022-12-25 14:22:23;False;62;75
2023-05-31 06:16:08;2023-08-04 20:59:00;False;50;14
2024-02-08 20:41:48;2024-04-24 13:43:33;True;99;85
2023-09-03 02:33:30;2023-09-11 19:25:44;False;15;34
2021-06-12 09:19:20;2024-05-27 16:00:55;False;73;91
2022-01-15 10:22:19;2023-05-13 10:29:18;False;11;81
2022-08-14 22:02:52;2023-11-18 23:03:32;True;78;5
2022-01-07 00:44:20;2024-05-01 00:12:19;False;59;64
2020-07-28 16:25:57;2023-03-18 06:46:01;False;43;57
2023-10-15 03:31:41;2024-03-11 13:08:10;False;53;97
2020-08-21 17:49:42;2023-06-28 14:31:53;False;70;80
2022-08-03 23:05:31;2022-11-14 02:31:07;False;57;72
2021-12-04 02:57:03;2023-11-27 08:42:03;False;98;13
2024-03-23 06:51:42;2024-05-09 06:39:39;False;86;50
2020-05-18 21:02:43;2022-03-10 05:46:28;False;53;3
2022-05-11 19:29:51;2024-04-13 21:47:58;False;77;88
2020-03-02 03:04:06;2023-06-12 19:10:01;False;98;1
2020-10-16 18:46:19;2023-03-16 03:13:28;False;77;23
2023-09-20 18:38:52;2024-01-20 19:24:23;False;4;69
2021-05-13 05:26:58;2021-07-31 12:25:37;False;73;60
2022-02-20 08:20:08;2024-02-21 06:55:40;False;66;87
2020-04-09 18:40:52;2023-12-09 15:46:03;False;45;90
2020-03-14 03:59:32;2021-03-23 18:41:50;True;95;15
2024-04-14 01:15:50;2024-05-24 05:37:07;False;22;23
2024-04-07 04:53:07;2024-04-30 04:39:20;False;72;73
2020-07-14 00:36:32;2021-06-06 11:07:45;False;73;10
2021-05-28 21:28:17;2024-02-07 04:45:40;False;87;53
2021-01-26 00:18:11;2021-07-23 03:17:20;False;74;5
2021-09-21 03:57:51;2023-07-14 22:18:09;False;80;3
2023-03-05 00:37:29;2023-12-24 21:53:40;False;63;60
2024-02-05 17:38:26;2024-05-30 23:48:17;False;54;95
2021-12-16 10:58:51;2023-05-05 05:16:23;False;69;36
2022-02-28 09:42:27;2023-07-31 20:58:12;False;84;47
2023-12-23 21:51:14;2024-02-05 18:36:07;False;53;79
2023-08-19 14:05:51;2023-09-03 13:31:21;False;72;47
2021-08-27 00:25:11;2024-01-07 20:08:59;False;75;58
2022-08-15 17:13:23;2023-11-14 00:34:21;True;35;48
2022-10-12 03:21:35;2022-12-11 14:59:39;False;59;36
2023-12-24 14:05:22;2024-02-15 16:59:02;False;26;55
2023-07-26 15:45:04;2024-04-30 05:00:37;False;10;19
2020-01-03 19:36:34;2023-08-05 09:07:45;False;58;94
2024-05-12 23:19:28;2024-05-23 05:52:32;False;29;32
2020-07-21 06:45:11;2024-04-24 08:03:17;False;33;80
2022-01-05 05:38:08;2023-02-26 10:35:45;False;27;3
2022-11-20 17:02:54;2023-06-29 22:21:49;True;70;21
2024-05-05 16:09:29;2024-05-13 15:31:32;False;37;61
2023-10-04 16:41:13;2024-05-29 13:46:38;True;39;29
2020-08-02 10:39:09;2023-02-20 02:40:10;False;76;80
2023-10-24 04:31:15;2023-12-11 04:57:20;False;4;42
2022-05-10 04:27:57;2022-11-29 04:50:55;False;79;51
2023-08-15 12:06:06;2024-04-26 09:37:19;False;8;5
2022-11-22 09:00:04;2023-12-04 15:40:16;True;19;58
2023-04-28 20:45:33;2023-12-04 06:59:13;False;44;19
2023-02-24 01:45:09;2023-07-06 20:17:41;False;67;12
2022-10-20 04:19:52;2023-05-05 18:35:32;False;74;72
2022-07-18 19:44:19;2023-11-17 00:21:28;False;14;60
2024-02-09 10:04:03;2024-05-07 18:35:07;False;73;26
2023-06-08 03:09:52;2023-07-28 23:35:59;False;59;42
2020-07-28 09:47:43;2022-04-21 20:05:25;False;93;73
2023-05-20 11:16:30;2023-06-30 13:47:39;False;95;46
2022-11-19 08:03:40;2023-04-14 08:38:32;False;88;61
2021-01-20 00:43:52;2023-03-05 07:33:08;False;29;37
2020-03-02 14:11:57;2024-04-05 08:53:03;False;59;70
2020-12-12 13:42:37;2022-07-22 11:07:18;False;28;33
2022-01-11 15:27:49;2023-07-30 03:07:06;False;35;59
2020-11-11 15:29:28;2023-02-27 07:55:31;False;92;24
2021-12-12 21:53:58;2023-02-22 12:54:20;False;51;93
2024-03-23 02:54:45;2024-04-15 11:45:57;False;90;27
2023-06-21 17:16:36;2023-07-30 17:29:20;True;60;38
2024-03-06 23:47:08;2024-04-02 16:24:39;False;93;62
2020-07-11 08:52:36;2023-10-08 08:29:05;False;66;81
2022-07-22 12:02:44;2024-01-04 13:44:24;True;50;43
2021-01-15 05:21:29;2023-07-16 14:10:29;False;7;42
2020-02-19 11:14:31;2022-12-16 09:52:12;False;19;7
2021-12-17 07:29:08;2024-04-23 01:31:26;False;89;94
2024-03-09 13:19:10;2024-03-21 14:24:06;False;89;4
2021-07-04 11:20:41;2022-09-27 22:08:38;False;55;100
2021-11-18 01:42:17;2022-10-13 05:20:45;False;33;68
2020-04-06 22:22:58;2022-11-14 05:17:50;False;42;54
2022-12-20 05:01:29;2023-09-15 06:42:03;True;43;45
2021-10-10 22:11:43;2022-02-08 14:01:22;False;22;45
2023-07-08 12:21:40;2023-11-17 22:56:58;False;18;88
