start_date;finish_date;is_active;parkingfid;auto_ownerfid
2022-08-19 20:54:37;2024-05-29 23:35:30;False;39;58
2022-04-16 17:55:13;2023-04-06 23:38:55;False;24;94
2023-09-24 06:12:32;2024-01-17 03:50:37;False;58;68
2022-07-21 00:24:02;2022-08-04 20:32:24;False;39;73
2020-06-20 04:55:26;2021-05-01 20:52:42;False;20;38
2020-04-04 21:26:07;2024-04-24 16:44:35;False;89;70
2021-01-16 17:13:38;2024-02-15 11:17:50;False;66;84
2022-09-03 07:35:38;2023-10-03 06:22:33;False;64;44
2020-06-19 01:57:34;2023-10-29 23:12:05;False;19;94
2020-09-11 11:54:34;2024-01-17 12:31:22;True;50;66
2023-08-18 08:22:48;2024-02-09 07:14:30;False;73;31
2023-05-26 19:39:29;2024-02-28 15:12:15;False;64;89
2020-03-09 20:03:14;2021-06-18 12:38:09;False;10;96
2021-12-27 06:38:11;2023-11-12 18:46:19;False;32;37
2020-03-05 23:41:20;2020-06-21 19:02:58;False;23;6
2020-08-24 01:43:05;2021-01-28 14:06:38;True;96;57
2021-08-18 23:43:35;2024-05-12 19:23:35;False;100;35
2021-04-05 22:33:36;2023-09-23 00:45:56;False;61;59
2021-08-26 12:52:20;2022-05-15 20:10:12;False;1;51
2020-05-28 11:27:18;2022-10-13 18:49:40;False;34;18
2024-05-24 09:49:19;2024-05-26 16:45:04;False;69;75
2023-06-01 13:41:14;2024-01-15 06:11:27;False;94;18
2022-12-04 14:27:34;2023-02-05 16:51:06;True;45;88
2022-11-29 17:47:48;2023-10-15 13:03:59;False;12;38
2024-01-30 14:05:35;2024-04-25 18:34:34;False;33;82
2023-03-05 20:58:48;2023-06-08 20:11:37;True;75;78
2021-02-23 03:42:01;2022-06-05 15:50:19;False;5;38
2020-09-23 23:28:32;2023-12-10 09:35:42;False;35;31
2021-06-10 22:59:29;2021-12-21 13:44:16;False;26;75
2023-03-07 17:33:10;2024-01-04 16:30:14;False;91;14
2022-05-03 22:05:59;2023-04-08 05:37:08;False;28;33
2022-05-18 22:27:07;2023-03-30 01:18:15;True;73;24
2021-10-05 12:57:18;2022-10-19 23:59:33;False;78;34
2020-03-01 20:10:48;2022-12-28 17:33:19;False;96;53
2020-06-24 16:33:38;2022-06-21 03:14:56;False;63;53
2022-04-03 23:09:33;2024-01-27 04:25:35;False;45;23
2020-03-05 05:44:06;2023-02-09 06:16:47;False;96;91
2020-10-30 23:52:13;2023-11-24 01:24:18;True;85;50
2023-05-06 04:16:43;2024-04-20 20:59:42;False;1;85
2024-03-16 03:48:20;2024-05-21 11:47:33;True;40;95
2021-03-05 00:45:34;2022-08-13 08:41:38;False;49;81
2023-10-23 13:01:04;2024-05-17 20:32:04;True;29;37
2021-07-18 16:47:52;2022-01-25 21:21:37;False;16;92
2024-04-02 10:28:05;2024-05-28 06:26:41;True;82;66
2022-10-26 02:37:50;2023-11-26 21:15:20;False;99;99
2022-02-18 00:42:40;2022-12-14 06:22:17;False;30;53
2021-02-27 09:35:28;2023-08-11 18:55:34;False;51;44
2020-05-04 21:29:16;2020-08-02 09:30:02;False;40;80
2021-09-02 01:29:54;2024-04-24 05:37:08;False;97;1
2023-12-03 18:02:11;2024-04-12 07:29:02;False;31;29
2022-01-23 04:53:22;2023-12-13 21:00:05;True;44;39
2021-07-07 19:47:23;2021-08-27 18:23:25;False;66;15
2020-03-23 02:37:38;2023-06-13 10:50:51;False;30;20
2021-01-30 04:09:12;2021-04-27 13:58:28;True;76;8
2023-01-26 12:59:37;2024-03-03 20:36:02;False;60;99
2024-01-22 23:58:44;2024-03-15 19:30:51;False;56;79
2020-08-10 04:16:25;2021-01-23 01:47:50;False;7;59
2024-04-09 23:48:14;2024-05-17 15:33:07;True;92;92
2020-07-22 05:33:13;2023-08-03 14:02:30;False;66;70
2023-07-16 20:08:26;2024-03-23 02:31:35;False;33;76
2023-11-05 23:14:05;2023-11-08 08:39:08;False;88;2
2021-03-05 13:06:23;2023-02-02 04:06:39;False;90;76
2022-11-23 10:40:26;2023-10-15 09:32:03;False;78;63
2021-07-20 18:26:24;2023-09-11 05:28:04;False;78;97
2023-08-19 14:02:37;2023-11-15 03:09:18;True;8;24
2023-12-04 20:42:08;2023-12-21 21:02:23;False;26;37
2023-04-24 19:13:33;2023-05-19 03:30:49;False;55;28
2020-10-11 09:24:42;2022-05-04 10:40:19;False;24;40
2024-04-13 06:38:29;2024-05-27 21:25:15;False;72;46
2022-01-05 11:29:48;2023-02-04 08:29:07;False;95;92
2022-08-20 16:14:34;2023-07-05 12:30:24;False;94;60
2020-01-21 01:31:28;2024-04-25 18:45:46;True;81;18
2020-11-23 15:36:16;2022-02-23 07:33:39;False;10;53
2021-06-06 05:28:11;2021-10-26 13:35:25;False;65;68
2023-04-20 07:16:12;2024-02-19 16:37:58;False;36;87
2021-11-15 14:05:46;2022-01-10 10:33:41;False;55;97
2023-01-08 21:47:37;2024-04-12 10:10:02;False;2;80
2023-10-09 23:57:23;2024-03-01 17:32:26;False;72;49
2021-05-19 18:30:28;2021-05-29 02:39:24;False;42;70
2020-05-05 19:27:20;2024-02-02 05:51:30;False;6;69
2024-05-08 07:29:01;2024-05-14 12:33:41;False;85;87
2020-01-06 11:33:55;2024-01-15 19:47:47;False;21;36
2023-04-06 14:15:12;2024-01-19 00:26:58;False;87;68
2021-11-11 09:49:22;2023-11-25 05:16:40;False;95;16
2021-09-24 17:18:13;2022-05-03 05:35:58;False;11;65
2024-02-15 17:50:05;2024-05-05 03:16:38;False;85;100
2022-07-01 12:48:06;2024-04-08 05:06:04;False;69;78
2023-04-06 00:25:19;2023-11-20 00:45:53;False;55;73
2021-05-18 06:41:52;2021-11-25 06:57:00;False;62;37
2020-01-20 19:50:03;2022-12-01 00:53:46;False;75;90
2023-02-11 03:47:23;2024-04-04 01:19:58;False;56;1
2023-10-18 00:46:46;2023-12-07 12:13:10;False;55;99
2023-11-11 10:23:39;2024-04-25 14:56:03;False;81;24
2020-12-08 12:02:59;2022-10-12 06:09:33;False;68;45
2022-09-07 19:35:57;2024-03-20 15:24:49;False;1;13
2022-01-20 12:10:48;2024-05-02 17:14:15;False;67;86
2023-05-04 02:13:03;2023-12-19 21:30:19;False;8;80
2021-05-19 18:49:21;2023-11-12 12:40:12;False;48;50
2021-11-06 10:46:25;2022-01-21 16:24:36;False;83;33
2022-12-26 09:16:00;2023-01-01 16:33:39;False;73;33
2023-05-29 18:43:13;2023-11-20 14:42:13;False;75;51
2020-10-29 20:27:09;2021-04-30 08:00:40;False;42;70
2021-08-27 19:50:11;2023-04-20 16:09:39;False;53;49
2022-12-28 13:55:45;2024-04-21 21:02:54;False;56;48
2022-07-04 23:38:02;2023-05-25 23:47:46;False;69;56
2023-04-10 17:12:51;2023-09-07 07:07:18;False;78;10
2020-08-23 14:51:58;2022-11-03 14:20:36;False;20;42
2020-04-06 08:44:22;2020-10-09 18:35:04;False;43;54
2021-11-20 22:03:09;2023-03-08 01:39:08;False;43;77
2020-10-18 16:16:04;2021-10-20 14:42:19;False;40;81
2024-04-17 14:12:00;2024-05-09 16:48:10;False;78;16
2021-12-04 11:11:14;2023-03-15 06:58:09;False;74;60
2024-01-18 10:07:18;2024-04-07 15:09:12;False;21;72
2023-04-07 19:23:37;2024-04-26 03:57:46;False;45;44
2020-03-22 17:10:16;2020-08-24 17:33:24;False;77;25
2023-12-24 11:53:37;2024-03-01 21:34:05;False;75;71
2022-11-06 07:06:26;2023-12-05 15:44:02;False;66;71
2024-01-05 00:20:11;2024-02-24 16:06:18;False;79;56
2022-07-08 22:58:09;2023-11-14 07:45:31;False;50;1
2021-05-18 12:43:32;2021-08-03 22:14:27;False;27;8
2021-07-04 16:26:34;2022-09-28 13:44:20;False;9;84
2020-07-20 04:48:49;2023-04-03 09:54:10;False;3;49
2022-02-01 08:41:13;2023-01-01 04:39:30;False;23;20
2022-06-26 20:18:11;2023-01-16 10:05:10;False;96;18
2020-08-26 07:29:49;2024-04-02 18:39:38;False;14;57
2024-04-18 01:22:47;2024-05-26 14:29:49;False;49;30
2024-05-04 09:36:48;2024-05-20 13:57:52;False;50;17
2021-10-31 19:36:00;2023-08-15 18:08:04;False;29;40
2021-04-05 21:56:07;2022-07-04 08:37:25;False;66;49
2024-01-18 20:19:28;2024-03-02 22:53:13;False;91;35
2020-02-20 14:51:44;2021-06-28 09:59:31;False;79;81
2023-09-25 17:39:05;2023-10-01 13:04:47;False;81;71
2020-12-04 17:12:04;2023-11-17 10:53:22;False;38;61
2023-09-17 15:54:19;2024-05-07 18:36:50;False;91;84
2022-07-10 10:12:03;2023-11-13 02:48:36;False;97;72
2022-10-10 04:58:08;2023-11-15 13:24:39;False;57;26
2023-06-11 03:14:24;2023-08-24 06:06:04;False;42;21
2023-07-17 09:36:45;2024-05-04 20:08:02;False;53;33
2021-11-11 12:27:22;2024-04-20 23:30:42;False;5;98
2022-11-01 02:26:56;2023-12-12 11:08:26;False;87;3
2021-12-17 03:19:56;2024-01-02 06:41:08;False;82;43
2021-12-21 18:03:10;2023-01-17 19:35:16;False;56;22
2020-02-06 08:51:08;2022-02-02 17:44:15;False;36;83
2021-03-26 16:24:43;2023-09-07 23:37:02;False;56;97
2023-02-12 11:40:45;2023-09-03 02:05:02;False;5;28
2021-10-07 13:12:02;2023-05-19 11:22:33;False;99;25
2022-02-20 16:32:15;2023-01-03 03:08:16;False;34;97
2023-05-21 03:06:02;2024-01-21 12:34:01;False;93;26
2021-07-17 02:47:37;2022-03-23 01:55:41;False;33;48
2020-01-31 04:51:20;2020-04-20 03:21:46;False;77;6
2023-09-01 15:19:56;2024-03-07 08:43:55;False;8;37
2020-05-04 07:18:30;2023-12-14 13:31:20;False;21;94
2020-10-12 21:03:21;2021-04-04 07:02:11;False;43;43
2020-12-21 03:02:07;2023-05-30 03:16:02;False;49;13
2021-10-10 13:19:31;2022-05-17 02:36:21;False;88;67
2021-05-20 20:23:42;2021-06-22 06:20:32;False;9;83
2022-09-07 00:13:23;2023-05-08 06:35:22;False;4;30
2021-07-30 19:29:47;2024-03-19 09:19:03;False;23;42
2024-05-13 05:05:34;2024-05-30 08:43:42;False;40;84
2023-07-04 05:14:01;2023-08-30 20:45:01;False;33;89
2020-11-28 22:00:06;2023-04-18 00:21:20;False;12;22
2022-03-29 04:51:32;2023-08-06 08:08:44;False;47;21
2020-04-14 01:33:57;2023-08-27 08:04:07;False;73;55
2023-10-01 08:50:51;2023-11-17 15:37:07;False;80;27
2020-05-11 21:36:43;2022-03-04 11:21:59;False;3;62
2021-05-28 02:15:45;2021-07-27 12:24:21;False;78;30
2024-04-29 12:01:05;2024-05-02 21:22:01;False;96;9
2024-02-27 14:43:50;2024-03-06 14:27:31;False;32;55
2024-01-02 19:28:05;2024-03-30 09:04:40;False;10;20
2020-12-09 07:09:52;2021-07-19 12:55:36;False;83;85
2023-04-11 12:22:50;2023-05-25 07:40:44;False;94;19
2022-06-29 01:32:50;2024-01-03 23:59:40;False;16;19
2021-10-20 01:25:14;2022-05-04 08:10:02;False;30;42
2020-02-08 22:19:34;2021-09-21 17:38:44;False;39;38
2023-05-25 20:58:23;2023-11-27 10:15:56;False;63;67
2024-02-23 20:05:20;2024-05-15 12:05:19;False;75;15
2022-09-10 05:34:31;2024-01-12 11:38:42;False;70;23
2022-02-16 15:39:10;2022-04-10 20:07:06;False;11;14
2023-02-04 17:50:23;2023-09-04 22:00:37;False;50;32
2020-11-13 01:05:06;2022-07-11 00:24:58;False;24;35
2020-07-16 01:29:14;2022-04-26 23:52:12;False;18;48
2022-05-24 16:34:02;2022-08-07 19:38:06;False;17;77
2022-04-03 05:35:41;2023-10-24 00:42:30;False;60;67
2022-03-03 13:06:03;2022-11-02 07:53:21;False;73;77
2023-05-28 17:49:17;2024-03-19 06:30:43;False;40;71
2023-09-25 02:06:58;2023-12-06 22:50:26;False;55;78
2023-03-24 06:31:34;2023-10-20 07:56:40;False;59;72
2022-09-11 11:26:04;2023-10-16 11:54:33;False;100;19
2020-03-13 02:04:23;2020-06-08 08:23:27;False;69;47
2021-06-09 02:48:02;2022-06-07 00:31:03;False;58;23
2022-07-25 04:03:39;2024-03-21 17:22:32;False;74;55
2023-03-11 06:16:01;2024-01-05 07:02:00;False;65;66
2021-02-03 12:28:13;2023-04-13 09:39:00;False;10;47
2020-04-21 14:50:47;2023-03-02 18:51:07;True;63;58
2023-04-25 01:32:54;2024-05-02 13:02:21;False;95;35
2021-04-08 11:08:28;2023-11-13 10:49:52;False;15;5
2021-12-21 15:25:59;2023-08-31 06:14:23;False;82;9
2023-11-09 19:53:11;2023-12-24 06:13:09;False;31;29
2023-02-07 20:15:09;2024-01-09 15:26:18;False;52;83
2022-05-03 23:14:10;2024-05-26 03:15:37;False;62;79
2020-07-17 12:52:48;2023-12-11 19:14:06;False;53;36
2022-08-23 08:01:39;2023-08-13 03:25:18;False;20;24
2020-04-09 11:08:27;2022-09-03 01:40:34;False;24;40
2020-12-14 07:58:31;2022-03-30 17:27:09;True;47;46
2022-12-22 12:28:55;2024-03-31 04:08:29;True;59;14
2024-03-12 04:01:44;2024-03-29 14:03:07;False;3;75
2020-12-08 10:16:01;2023-05-17 03:14:12;False;4;57
2020-12-22 17:07:34;2021-04-27 23:26:47;False;93;34
2022-11-15 22:59:09;2023-06-16 05:14:44;False;39;2
2024-03-16 21:10:13;2024-03-24 03:04:48;False;24;95
2022-01-26 15:31:14;2024-01-10 21:35:45;False;77;3
2024-04-12 08:50:45;2024-05-08 04:27:16;False;49;45
2023-12-29 13:54:25;2024-01-07 21:07:28;False;48;39
2022-08-10 10:18:40;2023-09-13 17:03:22;False;55;42
2021-08-20 13:14:20;2023-11-19 06:14:00;False;100;64
2022-02-24 11:51:42;2023-12-08 10:53:34;False;57;68
2020-10-03 18:45:15;2023-07-22 00:11:28;True;62;20
2022-03-17 08:40:01;2023-11-08 08:20:17;False;59;45
2020-07-19 11:36:39;2023-12-02 20:38:11;False;70;23
2020-09-08 02:01:02;2022-06-28 18:58:44;False;34;79
2022-08-29 20:18:16;2023-10-26 18:57:09;False;16;69
2022-11-05 06:18:37;2024-02-29 01:35:33;False;94;48
2024-04-08 06:57:38;2024-05-18 17:17:42;False;61;16
2022-02-17 14:08:57;2022-03-03 17:48:18;False;16;97
2020-02-24 22:25:00;2022-01-07 09:48:28;True;12;33
2020-07-17 13:58:28;2024-02-03 06:05:50;False;1;81
2020-11-08 22:20:13;2023-09-27 04:00:20;False;67;83
2023-10-20 05:10:49;2023-11-02 01:47:54;False;69;12
2023-07-14 13:29:34;2024-02-08 07:15:08;True;89;85
2022-12-08 15:11:40;2023-11-18 03:32:26;False;70;3
2023-01-17 17:28:25;2023-04-14 12:33:57;False;2;46
2023-04-04 01:08:21;2023-09-15 12:02:14;False;12;74
2020-11-12 04:34:46;2021-10-26 14:02:53;False;60;72
2021-06-21 05:51:27;2021-07-02 13:47:58;False;75;51
2021-01-19 02:30:41;2021-10-12 15:38:10;False;13;8
2021-06-26 10:54:41;2021-09-30 00:56:04;False;47;89
2023-06-04 11:26:24;2023-11-19 00:35:03;False;6;56
2022-08-11 15:50:28;2023-04-12 04:47:17;False;83;78
2024-02-13 06:50:04;2024-03-13 10:12:28;False;94;52
2021-05-04 05:58:42;2022-10-20 16:18:51;False;90;66
2022-10-03 07:05:39;2022-12-10 19:37:14;False;37;68
2021-09-15 19:51:44;2024-01-24 09:42:29;False;85;31
2022-09-08 05:01:00;2022-11-20 15:27:45;False;17;3
2020-03-30 19:32:22;2023-02-05 08:32:39;False;3;65
2020-10-15 13:06:29;2022-03-06 06:02:01;False;90;44
2022-02-25 21:53:20;2022-07-16 16:09:01;False;78;48
2020-03-09 07:38:48;2021-03-03 06:58:17;False;32;94
2020-05-16 01:33:46;2022-10-24 02:35:38;False;49;3
2022-02-17 14:43:49;2023-03-30 21:45:52;False;62;69
2021-06-29 10:27:12;2021-07-09 17:56:52;False;72;11
2022-08-17 01:15:45;2024-02-12 10:46:47;False;96;94
2022-02-13 01:56:21;2023-12-21 17:52:03;False;89;85
2022-08-19 18:07:36;2023-05-26 00:57:41;False;90;19
2022-06-04 05:19:19;2024-04-13 15:54:47;True;47;96
2021-11-29 01:31:11;2024-03-02 06:27:11;False;96;18
2022-07-12 10:32:34;2023-04-29 19:41:32;False;41;91
2021-08-19 07:43:43;2021-12-06 17:51:53;False;92;93
2022-10-19 04:35:17;2023-01-24 18:41:58;True;84;67
2024-04-11 06:40:08;2024-04-24 12:36:22;False;59;44
2020-02-07 01:52:07;2024-04-20 22:23:15;False;47;20
2021-05-25 18:24:41;2023-03-20 13:15:50;False;2;34
2024-02-07 02:11:37;2024-03-03 15:47:42;False;89;61
2021-08-27 22:43:55;2022-06-21 11:01:53;False;82;76
2023-12-04 19:50:42;2024-04-07 07:08:48;False;73;92
2021-01-26 03:40:55;2022-03-21 16:35:33;True;52;26
2022-09-29 23:16:51;2022-12-20 07:45:46;False;12;56
2022-04-06 13:07:37;2022-12-19 05:48:52;False;66;21
2021-02-15 04:03:37;2023-03-21 05:32:36;False;26;19
2023-02-27 14:25:08;2024-03-13 22:24:07;False;95;98
2021-12-22 22:13:01;2022-03-26 21:00:14;False;25;36
2021-08-03 05:58:09;2022-03-01 00:37:24;False;49;88
2021-06-26 14:31:19;2023-03-10 18:30:03;False;6;43
2021-12-11 11:10:39;2023-01-07 22:01:51;False;70;43
2020-04-07 04:34:19;2020-12-09 23:58:41;False;61;72
2020-03-25 00:53:43;2024-01-09 20:07:30;False;62;9
2022-12-25 05:50:35;2024-03-09 05:05:58;False;15;12
2021-01-02 03:21:48;2023-07-24 15:37:27;False;47;61
2022-02-19 17:11:35;2022-03-03 12:49:31;False;33;65
2023-01-12 14:10:46;2023-04-01 05:23:56;False;9;82
2020-07-27 11:16:12;2022-10-30 22:54:42;False;47;81
2022-01-14 04:19:33;2022-07-15 18:15:56;False;52;73
2021-06-01 15:06:53;2022-02-02 09:24:42;False;39;62
2020-07-14 05:29:48;2022-04-17 09:59:22;False;80;17
2020-01-17 08:17:55;2022-03-28 20:08:48;False;15;54
2023-03-16 22:35:23;2024-02-17 14:11:12;False;43;83
2023-03-13 21:05:50;2023-07-07 16:47:14;False;16;19
2022-08-06 04:07:29;2023-12-29 16:08:21;False;87;25
2021-04-11 16:11:44;2023-04-18 12:27:18;False;1;77
2020-12-30 23:25:41;2022-11-05 14:05:08;False;54;3
2023-10-26 07:23:26;2024-05-05 00:34:34;False;57;67
2022-11-13 21:04:24;2023-12-16 13:18:55;False;66;70
2020-07-02 01:02:51;2023-01-11 15:07:04;False;98;85
2020-02-25 10:00:44;2022-07-05 07:40:15;False;70;49
2022-07-15 11:56:25;2023-04-24 00:07:50;False;68;76
2022-02-02 19:31:07;2022-11-06 17:22:40;False;87;67
2023-12-29 21:42:18;2023-12-31 22:33:31;False;11;91
2020-12-11 05:47:33;2021-06-11 14:52:01;False;70;3
2022-07-13 16:03:35;2022-10-11 21:10:21;False;64;5
2021-11-04 00:24:51;2022-03-09 05:42:53;False;100;85
2024-01-01 03:01:04;2024-03-28 10:12:24;False;5;58
2023-08-17 07:43:13;2023-11-23 02:33:01;False;95;28
2022-06-03 19:14:46;2024-02-01 22:47:35;False;61;10
2023-10-21 14:22:38;2023-11-27 16:48:51;False;89;23
2020-02-01 04:06:13;2024-01-04 17:29:22;False;7;90
2022-03-03 10:19:12;2023-10-25 21:21:56;False;33;2
2022-12-23 06:13:48;2023-11-20 23:05:09;True;76;63
2020-08-11 03:36:43;2021-10-08 03:32:47;False;94;84
2022-11-17 23:06:19;2023-04-27 15:00:31;False;39;62
2023-01-26 22:52:04;2024-04-21 22:01:54;False;13;6
2021-09-20 15:57:14;2022-09-02 21:44:18;False;74;56
2020-12-25 03:05:36;2021-01-10 03:32:30;True;48;87
2023-05-22 14:29:08;2023-08-18 15:35:16;False;23;71
2023-08-13 05:08:13;2024-05-11 09:24:52;False;51;37
2023-11-02 03:19:47;2024-04-22 08:12:54;False;31;88
2020-09-10 00:50:34;2024-01-19 11:27:11;False;84;9
2024-01-21 10:11:28;2024-02-06 05:53:09;True;32;54
2021-03-27 16:03:22;2024-05-28 01:22:07;False;79;51
2022-09-05 11:36:33;2022-11-10 13:46:27;False;69;24
2020-01-08 21:39:27;2021-04-23 23:56:47;False;11;20
2021-03-28 01:49:17;2022-02-24 05:59:24;False;79;17
2022-10-09 07:12:00;2023-03-28 00:25:38;False;28;23
2024-03-22 01:57:53;2024-04-24 15:47:52;False;25;71
2024-03-07 05:13:09;2024-04-24 18:02:12;False;41;18
2020-04-27 03:30:21;2023-03-24 22:23:24;False;45;18
2023-03-24 14:52:04;2023-05-09 06:20:39;False;7;31
2020-02-19 04:27:26;2022-02-10 21:59:17;True;6;3
2022-05-01 08:24:15;2023-08-02 12:38:07;False;28;28
2021-04-18 23:03:10;2022-04-15 09:45:09;False;81;96
2020-03-12 15:23:51;2021-01-17 02:30:41;False;7;3
2022-10-31 05:43:58;2023-08-17 23:30:54;False;11;62
2021-08-17 13:14:53;2021-10-03 11:59:16;False;84;89
2021-11-07 05:11:59;2023-12-11 21:41:11;False;7;25
2021-01-14 13:50:07;2023-07-20 10:16:53;False;42;98
2022-08-05 20:08:23;2022-09-07 04:48:47;False;11;71
2021-06-23 23:06:25;2023-10-09 09:01:17;False;34;29
2022-04-18 13:40:23;2023-06-15 03:57:31;False;9;7
2022-03-27 17:02:00;2024-02-17 23:31:57;False;61;4
2021-08-28 18:42:54;2024-05-22 08:03:29;True;10;2
2023-01-07 04:46:00;2023-12-04 10:32:08;False;78;42
2021-08-10 01:35:48;2023-03-18 15:07:43;False;33;42
2021-05-09 06:05:22;2024-04-14 12:17:46;False;17;34
2021-02-24 23:04:46;2023-02-15 12:15:42;False;63;73
2020-01-04 08:34:22;2024-04-13 15:34:25;False;89;94
2020-11-04 02:46:31;2021-04-10 01:47:57;False;99;24
2020-02-12 15:37:46;2022-04-14 15:13:38;False;18;30
