start_date;finish_date;is_active;parkingfid;auto_ownerfid
2024-01-15 12:08:23;2024-05-14 14:39:27;True;14;37
2023-11-07 18:37:19;2024-05-27 17:17:03;False;22;1
2023-01-21 01:23:31;2023-06-14 13:02:54;False;48;95
2020-11-16 09:15:39;2024-03-27 10:06:06;True;33;2
2022-07-23 17:03:27;2022-09-07 00:06:42;True;92;18
2024-01-20 07:51:24;2024-04-20 21:13:49;False;92;49
2021-05-01 13:44:09;2023-03-06 03:14:51;False;24;98
2024-05-29 22:51:41;2024-05-30 16:43:23;False;20;78
2022-09-05 10:51:58;2023-07-26 20:09:07;False;36;30
2020-04-25 13:57:15;2020-12-16 18:41:04;False;79;7
2020-02-18 06:04:57;2021-11-08 02:00:54;False;57;47
2024-03-21 20:17:56;2024-05-18 13:56:49;False;5;27
2022-12-26 20:24:32;2023-11-16 02:43:03;False;48;31
2020-09-24 19:56:13;2021-02-03 10:39:15;False;100;88
2023-08-21 15:22:11;2024-02-27 17:02:50;True;88;91
2022-06-07 03:56:31;2024-02-03 03:28:44;False;54;16
2022-01-29 19:57:34;2024-04-06 17:54:46;False;31;19
2023-07-23 06:17:53;2023-09-09 00:11:22;False;4;92
2023-08-01 04:21:31;2024-02-16 10:17:30;False;87;54
2021-08-20 00:28:27;2024-01-22 22:08:52;False;48;48
2022-12-25 08:36:12;2023-11-21 12:09:09;False;95;69
2024-03-15 20:02:08;2024-04-23 07:05:23;False;35;96
2023-07-04 03:58:35;2023-10-13 23:47:49;False;12;80
2023-10-12 00:05:38;2024-02-18 22:07:51;False;15;98
2020-11-03 23:45:39;2022-07-23 08:50:38;True;47;76
2022-10-10 02:46:31;2023-01-15 06:30:09;False;3;89
2023-05-01 11:49:41;2023-07-30 06:20:11;False;85;77
2020-12-24 21:51:54;2024-05-25 16:31:23;True;4;29
2020-09-16 14:06:45;2021-04-09 09:39:06;False;34;81
2022-08-26 02:08:42;2023-02-17 18:39:37;False;21;62
2023-12-22 11:02:05;2024-05-20 03:50:49;False;34;55
2023-08-12 08:06:09;2023-12-08 06:23:30;False;71;67
2022-08-21 14:53:46;2024-02-17 04:30:39;True;64;34
2021-01-31 09:05:11;2022-11-18 15:57:32;False;48;33
2023-05-18 23:55:08;2023-07-31 23:58:22;False;30;41
2024-05-13 09:33:06;2024-05-29 07:32:25;False;75;48
2020-01-09 01:37:10;2022-12-13 00:34:33;True;8;26
2020-04-18 01:57:25;2020-10-13 07:11:26;False;53;51
2021-04-16 09:29:03;2021-09-20 04:22:57;False;5;59
2021-09-05 04:03:39;2022-12-02 09:16:58;False;62;49
2021-10-14 13:53:05;2024-01-25 23:03:00;False;21;1
2022-05-24 20:35:55;2023-08-25 16:15:39;False;31;7
2023-03-29 22:59:09;2023-11-06 11:40:46;False;19;10
2022-04-06 22:19:23;2022-06-10 12:58:34;True;47;7
2020-05-03 00:10:53;2023-04-16 10:29:25;False;2;24
2021-10-16 03:47:00;2023-07-11 14:42:24;False;71;92
2021-11-03 00:00:24;2024-05-18 23:08:41;False;24;10
2022-03-27 18:20:19;2023-05-31 01:22:07;False;68;41
2020-01-28 18:49:40;2021-06-10 14:12:28;False;13;98
2023-09-16 08:22:08;2023-10-01 07:05:37;False;78;61
2023-12-18 08:11:53;2024-02-26 09:45:41;False;9;77
2021-09-19 04:52:16;2022-12-12 14:11:45;False;6;19
2020-04-13 10:48:17;2022-08-09 09:07:14;False;46;46
2022-10-18 08:44:47;2024-04-24 03:39:44;False;72;94
2020-10-30 16:56:07;2023-10-06 23:20:14;False;82;82
2023-05-07 14:34:02;2023-11-17 11:31:59;False;29;67
2023-02-05 07:15:23;2024-05-18 03:14:52;False;74;28
2020-09-18 15:13:10;2023-11-16 15:55:04;False;62;29
2021-01-28 02:53:14;2021-11-01 05:38:26;True;19;42
2021-12-30 05:36:59;2024-03-17 15:01:41;False;68;39
2023-06-18 21:58:43;2024-02-03 04:28:20;False;56;2
2023-05-24 05:29:08;2024-02-27 18:16:53;False;71;17
2023-08-24 15:23:25;2024-05-29 23:50:08;False;97;56
2021-01-18 09:17:58;2021-02-16 18:20:00;False;2;20
2020-03-09 15:31:57;2021-07-20 15:46:57;False;78;4
2020-07-27 20:03:38;2024-01-27 09:12:21;False;1;4
2024-02-08 21:04:47;2024-04-29 05:10:22;False;65;3
2020-04-26 16:46:38;2020-10-16 15:49:32;False;16;2
2021-06-28 16:15:31;2023-11-08 15:11:00;False;97;10
2020-09-13 00:35:22;2021-08-04 13:09:44;False;78;3
2024-04-29 04:54:02;2024-04-30 03:15:47;False;49;65
2020-09-04 04:30:49;2022-11-15 10:03:26;False;5;38
2020-08-19 21:32:03;2021-08-15 07:19:53;False;94;4
2023-01-12 14:52:26;2023-12-29 21:14:19;False;24;88
2021-05-18 04:30:59;2023-04-20 00:39:34;False;95;68
2023-02-04 16:03:56;2023-02-28 17:56:55;False;30;2
2021-03-21 00:12:10;2021-04-08 14:06:05;False;91;50
2023-04-07 03:03:35;2024-02-11 19:00:17;True;44;82
2023-07-09 04:06:40;2024-03-11 20:29:43;False;13;87
2021-08-02 03:28:10;2022-03-13 09:20:50;False;65;36
2021-09-19 17:16:11;2023-05-06 15:53:17;True;46;86
2021-02-16 20:45:42;2021-08-20 00:16:56;False;45;89
2022-12-10 09:11:34;2023-05-04 03:59:41;False;63;47
2020-08-17 13:14:23;2021-05-28 12:07:12;True;98;1
2020-05-06 16:10:13;2021-04-07 08:29:00;False;81;88
2022-03-20 07:57:18;2023-06-01 18:14:42;False;46;1
2023-02-11 09:21:48;2023-04-14 13:30:35;False;10;36
2022-11-17 06:50:45;2023-03-22 02:11:54;False;83;18
2020-11-30 18:53:57;2023-04-12 04:33:30;False;61;13
2023-07-01 12:52:49;2024-01-10 05:07:01;False;87;21
2023-10-01 23:15:06;2024-02-26 17:02:13;False;18;42
2020-08-02 14:40:40;2022-12-25 17:48:17;False;82;88
2022-05-04 16:08:13;2022-09-28 22:54:04;False;80;57
2020-11-23 13:27:28;2022-03-07 01:12:02;False;22;91
2020-11-14 12:07:11;2021-08-24 05:28:34;False;6;4
2021-09-23 20:53:49;2022-11-15 15:58:07;False;20;32
2024-01-12 15:54:35;2024-05-02 16:23:35;False;57;92
2023-07-23 13:30:57;2023-08-16 17:56:17;False;34;67
2023-01-13 17:17:54;2023-05-20 04:02:21;False;45;90
2024-05-29 08:32:36;2024-05-29 12:35:10;False;93;56
2020-09-04 15:40:25;2021-09-27 06:39:45;False;46;10
2024-02-23 10:39:21;2024-05-04 03:56:46;False;100;96
2024-04-21 02:03:18;2024-05-24 19:29:58;False;87;22
2024-05-08 19:02:47;2024-05-09 15:11:08;False;74;66
2023-04-14 17:43:52;2023-08-07 07:39:06;False;15;27
2022-01-10 18:33:21;2022-01-20 03:15:23;False;55;64
2020-04-26 11:14:41;2021-05-07 03:06:26;False;59;64
2021-10-22 21:36:45;2024-05-29 19:57:23;False;28;1
2020-02-17 08:38:26;2021-02-21 07:03:55;False;41;76
2021-11-29 13:09:02;2022-12-28 08:24:25;False;29;35
2022-12-07 17:39:35;2023-06-28 11:07:06;False;40;93
2020-12-27 08:57:48;2022-09-12 20:23:54;False;69;73
2023-01-25 19:19:23;2024-04-25 14:47:21;False;16;72
2021-05-13 05:10:10;2021-08-14 21:08:14;False;63;7
2023-01-22 06:34:46;2023-08-10 23:21:10;False;34;50
2020-12-22 18:17:27;2024-03-21 09:28:34;False;41;77
2022-08-06 10:42:25;2023-11-17 21:03:51;True;11;82
2022-01-20 20:57:17;2023-11-11 01:33:58;False;89;17
2024-03-15 09:01:28;2024-05-21 22:56:12;False;87;85
2020-11-14 21:47:04;2021-04-03 01:09:27;False;41;65
2021-12-09 06:59:15;2022-05-21 18:17:41;False;70;51
2022-05-29 17:30:35;2023-06-18 10:08:28;False;89;39
2021-02-19 13:22:06;2022-11-18 01:21:14;False;15;91
2022-09-10 20:08:21;2023-07-01 19:16:12;False;23;5
2022-05-15 15:17:37;2023-03-05 07:31:43;False;46;7
2022-02-08 22:53:11;2022-02-11 22:05:29;False;15;62
2022-01-22 23:59:16;2023-05-05 16:03:00;False;40;39
2021-10-17 06:00:08;2023-03-14 19:31:34;False;10;21
2021-11-01 06:46:32;2024-04-22 20:17:47;False;62;5
2020-06-21 11:35:01;2021-12-21 21:10:17;False;99;44
2022-02-18 12:21:21;2022-07-06 05:46:35;False;14;93
2021-12-19 00:22:00;2023-09-12 10:43:24;False;33;46
2020-05-31 23:03:35;2024-01-25 21:25:55;False;75;25
2024-02-04 08:01:48;2024-05-06 02:26:53;False;35;29
2020-07-25 12:02:45;2023-11-24 07:27:57;False;90;3
2022-04-28 09:03:21;2022-06-06 05:39:55;False;69;34
2020-03-17 11:01:50;2021-09-01 07:04:45;False;94;17
2021-02-22 16:11:03;2023-11-01 02:05:15;False;72;22
2021-07-12 07:50:24;2022-10-15 06:37:16;False;87;43
2020-10-30 13:52:15;2022-04-20 17:12:14;False;56;70
2022-01-23 02:45:03;2023-11-29 05:37:18;False;29;83
2023-09-26 14:52:39;2023-11-05 20:37:30;False;52;38
2020-12-29 11:28:59;2022-11-14 15:44:51;True;87;62
2023-01-12 19:06:58;2024-02-06 00:17:00;True;7;99
2020-05-29 10:03:41;2022-11-06 10:16:36;False;80;63
2020-06-21 11:09:52;2022-03-06 02:35:37;False;87;29
2023-05-14 22:55:48;2024-01-04 06:47:07;False;42;52
2020-10-15 15:53:15;2023-06-01 23:32:06;False;12;30
2020-05-02 01:59:56;2021-03-30 05:50:55;False;38;9
2020-02-07 02:06:10;2020-09-08 16:48:12;False;2;98
2023-07-25 17:08:57;2024-05-29 02:26:53;False;99;20
2023-03-29 03:35:03;2023-06-20 12:08:20;False;19;41
2020-01-28 14:04:17;2024-02-01 17:04:53;False;68;24
2021-06-23 21:36:24;2024-04-25 10:12:01;False;19;28
2023-11-02 20:27:54;2024-05-13 21:28:43;False;21;72
2020-09-05 23:11:07;2021-09-26 02:36:55;False;72;48
2022-07-04 17:20:26;2023-01-05 12:55:05;True;9;51
2021-11-23 06:56:37;2023-05-14 16:27:07;False;72;4
2021-05-06 21:07:03;2022-10-16 17:52:05;False;3;64
2021-09-28 20:36:44;2024-01-06 16:55:54;False;82;37
2021-05-25 11:01:53;2021-06-14 08:11:58;False;94;23
2020-06-23 07:36:15;2023-07-31 15:15:19;False;64;36
2023-06-26 16:16:50;2023-10-29 10:46:36;True;1;99
2022-03-11 07:39:43;2022-12-20 06:19:52;False;26;62
2022-05-05 15:57:29;2022-06-18 21:22:04;True;61;12
2023-02-07 23:45:46;2023-02-21 04:49:41;False;60;37
2020-05-02 19:06:55;2023-05-18 17:24:30;True;51;97
2023-05-11 16:39:09;2024-03-19 04:04:43;False;59;7
2023-02-28 14:19:31;2023-07-07 04:28:49;False;25;4
2021-04-20 12:13:05;2023-08-29 11:45:30;False;81;30
2022-03-31 03:56:13;2024-02-10 21:19:26;False;89;21
2021-10-02 07:51:29;2023-12-14 22:02:56;False;26;32
2020-08-19 05:49:02;2020-10-23 23:50:52;False;93;27
2023-08-04 04:38:43;2024-01-06 22:56:44;False;25;99
2023-07-02 00:40:29;2023-09-28 17:00:58;False;25;39
2022-12-23 23:31:49;2024-01-15 18:55:48;False;64;12
2023-10-06 18:53:39;2024-03-08 04:52:19;False;20;39
2021-01-16 07:59:40;2022-03-05 02:41:19;False;59;99
2020-03-21 22:12:02;2024-03-07 08:57:29;False;73;98
2023-11-16 10:03:27;2024-03-06 23:13:45;False;37;86
2022-03-01 01:16:29;2023-10-04 22:06:22;False;92;56
2020-04-06 06:45:03;2021-08-15 01:45:29;False;44;96
2021-07-05 10:57:38;2022-06-10 11:13:16;False;51;94
2023-12-29 15:38:18;2024-01-29 18:54:16;False;12;51
2023-09-07 04:11:21;2023-09-15 21:04:09;False;2;43
2023-12-31 03:04:01;2024-01-14 04:05:38;True;85;40
2020-09-30 20:23:06;2020-10-02 15:11:02;False;38;31
2020-05-10 04:37:43;2020-07-22 17:21:01;False;98;79
2024-02-07 14:05:28;2024-04-15 17:47:36;True;94;23
2020-04-20 04:06:56;2021-05-18 13:03:56;True;10;7
2020-10-13 08:05:23;2023-04-22 04:51:14;False;94;53
2020-06-24 13:16:56;2023-05-10 13:15:20;False;13;14
2022-08-06 10:35:48;2023-07-22 08:16:34;False;64;90
2023-01-08 06:46:03;2024-04-01 00:05:05;False;73;20
2023-01-16 18:59:46;2023-09-04 17:35:10;False;56;35
2022-08-05 04:52:11;2023-01-01 17:12:04;True;16;2
2024-01-20 22:35:43;2024-02-07 05:18:06;False;5;39
2020-10-18 01:23:33;2022-09-07 21:21:05;False;59;63
2022-11-25 12:17:00;2023-06-14 22:38:01;False;60;88
2023-12-12 20:24:00;2024-03-18 09:02:30;False;90;83
2023-02-04 01:57:27;2023-04-26 14:41:12;False;35;83
2022-01-28 12:39:49;2023-08-13 18:47:01;False;61;27
2024-03-17 19:37:45;2024-04-06 20:17:50;False;77;8
2023-04-22 02:48:29;2023-06-12 03:16:39;False;64;30
2024-05-06 13:05:21;2024-05-17 07:38:48;False;56;95
2021-03-22 02:38:42;2023-12-10 02:02:22;False;57;6
2022-08-25 04:19:33;2023-02-08 12:47:31;False;31;98
2024-05-05 15:09:03;2024-05-14 14:08:59;True;79;25
2022-11-29 23:30:21;2023-07-14 21:59:18;False;12;28
2021-04-21 08:12:04;2022-08-08 10:55:29;False;36;68
2023-12-07 02:24:14;2024-02-29 06:49:16;True;55;33
2021-08-22 19:57:39;2022-10-25 11:16:51;False;38;27
2024-05-16 10:10:00;2024-05-19 17:41:49;False;93;12
2022-06-29 11:33:50;2023-04-10 19:59:50;True;33;8
2023-07-06 14:07:40;2024-05-04 16:57:43;True;99;75
2023-08-01 18:30:47;2023-12-10 08:51:43;True;70;49
2020-03-17 11:26:05;2022-03-14 18:01:31;False;81;6
2021-10-16 20:11:00;2023-08-25 11:23:29;False;56;73
2021-07-17 11:47:29;2023-11-27 16:33:58;False;48;57
2022-06-15 12:17:55;2023-11-20 20:23:19;False;70;85
2024-05-29 17:33:44;2024-05-30 16:47:17;False;6;56
2020-12-08 13:28:36;2022-04-01 07:36:42;False;99;79
2021-07-21 17:17:42;2022-06-12 17:19:05;False;99;82
2023-11-23 09:52:22;2024-03-28 16:21:27;False;80;70
2023-01-02 08:06:31;2024-05-24 18:40:28;True;50;41
2021-08-01 00:17:25;2022-09-26 10:00:49;False;72;43
2020-06-23 22:45:55;2023-06-03 03:30:51;False;28;91
2021-08-08 09:24:30;2022-08-14 05:13:11;False;4;2
2024-02-29 15:53:09;2024-03-01 06:57:56;False;88;97
2022-08-23 14:13:14;2023-01-28 04:24:26;False;39;21
2021-02-27 07:55:07;2022-08-13 22:41:22;False;3;43
2022-05-08 20:42:10;2023-08-06 04:16:09;False;14;51
2023-07-13 02:01:08;2024-01-03 02:35:36;False;84;91
2021-06-20 08:37:51;2024-01-21 15:10:13;True;90;21
2023-08-16 00:41:43;2023-12-06 11:37:38;False;54;93
2021-09-28 05:46:07;2022-08-09 06:08:38;False;56;28
2022-09-30 04:44:25;2024-01-05 13:54:02;False;55;55
2020-11-08 14:04:53;2021-01-30 04:42:24;False;77;73
2020-01-16 09:39:59;2023-06-26 06:51:08;True;83;72
2021-08-04 18:33:43;2023-06-05 08:44:22;False;30;65
2023-05-27 09:38:39;2023-10-24 03:55:22;False;82;29
2024-01-17 12:56:26;2024-03-01 17:39:35;False;97;18
2024-02-27 03:00:23;2024-04-04 10:44:02;False;19;6
2021-06-24 20:02:11;2022-11-14 00:59:35;False;83;10
2022-08-11 10:35:36;2022-12-05 16:59:34;False;88;55
2022-11-04 02:11:46;2024-02-28 16:49:07;False;62;39
2023-02-14 05:08:29;2023-02-17 18:52:46;False;12;55
2023-06-06 17:40:51;2024-02-16 00:00:33;False;10;28
2022-01-27 01:36:18;2023-06-17 06:27:22;False;41;24
2023-09-25 12:40:41;2024-04-27 17:08:55;False;67;79
2021-06-21 02:17:45;2024-05-13 14:06:16;False;84;81
2021-01-15 13:51:05;2023-06-07 20:48:40;False;61;21
2021-03-22 08:02:15;2023-03-27 23:27:17;False;32;97
2021-05-23 17:44:50;2022-04-08 13:49:06;False;29;69
2020-09-15 01:24:32;2021-08-29 06:51:29;False;6;66
2023-02-01 10:13:43;2024-04-25 18:53:00;False;19;65
2023-02-27 14:06:26;2023-05-04 02:10:48;False;5;85
2023-04-29 07:19:47;2024-01-03 13:48:37;False;39;96
2022-03-02 05:29:23;2022-03-15 12:16:33;False;14;41
2020-08-25 06:05:33;2024-03-24 22:11:50;False;94;27
2023-02-26 18:52:08;2023-05-26 01:34:08;False;89;60
2023-09-03 16:36:06;2023-09-24 14:47:31;False;58;73
2021-11-05 17:48:17;2023-09-17 01:46:52;False;27;20
2022-04-10 10:51:24;2022-06-09 21:25:52;False;42;90
2020-01-03 17:01:51;2022-06-30 21:21:06;False;27;55
2023-02-13 11:01:57;2024-05-17 01:39:57;False;9;81
2023-05-28 00:32:31;2023-10-23 22:46:34;False;1;15
2020-12-28 15:01:10;2023-02-23 17:38:10;False;98;53
2021-08-09 03:08:43;2023-09-05 18:10:46;False;82;96
2021-10-22 12:32:57;2023-11-18 23:16:32;False;48;50
2021-06-18 21:46:23;2021-10-20 06:21:45;False;18;64
2021-06-30 14:01:55;2022-09-20 08:30:33;False;40;2
2020-08-20 23:43:05;2021-03-18 06:43:01;False;31;15
2022-04-12 10:06:59;2023-12-27 19:19:00;False;15;23
2021-03-27 17:22:41;2023-08-24 23:39:59;False;2;80
2021-06-11 05:03:01;2021-12-07 15:43:12;False;37;46
2023-01-06 18:33:32;2024-04-26 01:16:45;False;97;23
2024-01-12 19:11:53;2024-03-26 10:13:45;False;89;98
2022-03-22 23:39:43;2022-08-16 09:38:11;False;87;51
2022-02-24 01:51:48;2023-10-04 15:30:39;False;83;48
2023-05-16 12:49:36;2023-11-24 11:35:25;False;47;65
2023-02-08 06:23:06;2023-09-29 22:00:51;False;75;71
2022-03-11 05:27:57;2022-07-20 16:41:45;False;72;39
2020-12-02 06:49:25;2024-04-07 23:36:26;False;5;57
2024-03-14 04:03:25;2024-04-13 06:42:37;False;18;97
2022-09-27 18:20:24;2023-11-16 21:02:18;False;62;13
2020-04-23 09:01:23;2020-12-21 08:52:13;False;51;34
2020-09-14 00:19:15;2023-12-08 13:15:38;False;70;70
2020-06-05 14:10:07;2020-06-10 18:51:11;True;7;38
2021-08-24 18:07:34;2023-05-28 02:07:43;False;48;2
2023-12-20 16:34:52;2024-03-31 09:50:46;False;79;69
2020-04-11 00:24:02;2022-03-29 18:33:41;False;21;56
2022-09-12 09:53:14;2023-05-13 04:53:49;False;84;65
2020-07-13 15:15:04;2024-03-09 14:44:32;False;46;1
2021-09-11 07:18:05;2023-03-03 07:08:41;False;73;53
2024-02-05 11:55:27;2024-04-17 15:19:14;False;44;74
2020-05-29 20:02:11;2021-12-16 18:05:51;False;47;90
2022-11-28 20:28:49;2022-12-14 22:07:53;False;33;79
2024-04-07 17:24:16;2024-04-16 19:52:30;False;33;43
2022-05-28 01:17:09;2023-06-17 03:49:15;False;75;40
2022-09-12 23:32:14;2023-11-29 11:02:47;False;72;40
2022-04-29 23:59:46;2024-02-21 21:16:05;False;66;43
2020-09-25 20:44:23;2021-08-19 21:48:54;False;9;13
2022-07-23 15:31:07;2024-04-17 16:45:37;False;20;49
2023-04-22 22:35:43;2024-04-07 20:13:01;False;35;75
2021-12-31 03:39:58;2022-06-11 20:17:14;False;61;41
2020-08-17 20:42:17;2021-09-08 07:59:05;True;5;93
2022-04-29 08:22:04;2023-10-15 11:09:02;True;88;64
2022-04-22 20:13:04;2023-08-08 15:55:31;True;25;53
2024-01-27 05:24:31;2024-05-25 11:34:07;False;95;72
2021-09-21 06:00:09;2022-07-19 12:38:59;False;16;47
2022-04-04 12:36:55;2022-04-22 16:51:16;True;1;70
2023-12-12 19:20:30;2024-05-23 00:41:17;False;50;94
2023-09-07 11:43:17;2024-04-20 03:12:41;False;8;51
2020-05-07 17:08:51;2023-08-03 22:54:46;False;31;25
2022-12-02 18:09:32;2024-03-31 07:13:57;False;83;26
2023-08-20 04:42:32;2024-03-21 07:44:45;False;84;33
2021-12-03 19:57:03;2022-03-17 03:39:37;True;57;55
2021-06-29 12:10:02;2023-10-10 12:06:50;False;55;3
2023-08-01 02:25:29;2023-08-08 01:35:30;False;49;64
2021-02-25 17:09:05;2023-01-28 18:25:29;False;80;86
2020-12-30 16:56:18;2023-03-17 16:45:52;False;23;11
2022-03-14 20:28:39;2022-08-31 18:10:50;False;24;55
2022-01-28 14:38:12;2023-03-17 12:29:09;False;62;99
2020-07-06 11:40:22;2023-12-14 00:31:00;False;65;87
2024-02-08 20:45:25;2024-05-06 01:41:33;False;26;63
2021-02-09 16:02:23;2021-02-16 07:27:43;False;95;57
